event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
500991186,true,2009-01-01 12:00:01.980,-2.66315939,51.40699568,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991187,true,2009-01-01 12:00:02.000,-2.66315841,51.40699596,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991188,true,2009-01-01 12:00:02.020,-2.66315749,51.40699624,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991189,true,2009-01-01 12:00:02.040,-2.66315665,51.40699649,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991190,true,2009-01-01 12:00:02.060,-2.66315584,51.40699671,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991191,true,2009-01-01 12:00:02.080,-2.66315475,51.406997,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991192,true,2009-01-01 12:00:02.100,-2.66315348,51.40699735,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991193,true,2009-01-01 12:00:02.120,-2.66315227,51.40699766,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991194,true,2009-01-01 12:00:02.140,-2.66315123,51.40699784,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991195,true,2009-01-01 12:00:02.160,-2.66315024,51.40699798,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991196,true,2009-01-01 12:00:02.180,-2.66314897,51.40699824,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991197,true,2009-01-01 12:00:02.200,-2.6631476,51.40699852,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991198,true,2009-01-01 12:00:02.220,-2.66314664,51.40699859,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991199,true,2009-01-01 12:00:02.240,-2.66314599,51.40699855,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991200,true,2009-01-01 12:00:02.260,-2.66314511,51.40699862,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991201,true,2009-01-01 12:00:02.280,-2.66314372,51.40699889,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991202,true,2009-01-01 12:00:02.300,-2.66314211,51.4069992,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991203,true,2009-01-01 12:00:02.320,-2.66314095,51.40699929,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991204,true,2009-01-01 12:00:02.340,-2.66314029,51.40699921,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991205,true,2009-01-01 12:00:02.360,-2.66313982,51.40699912,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991206,true,2009-01-01 12:00:02.380,-2.66313946,51.406999,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991207,true,2009-01-01 12:00:02.400,-2.66313914,51.40699884,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991208,true,2009-01-01 12:00:02.420,-2.66313863,51.40699874,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991209,true,2009-01-01 12:00:02.440,-2.66313809,51.40699866,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991210,true,2009-01-01 12:00:02.460,-2.66313755,51.40699856,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991211,true,2009-01-01 12:00:02.480,-2.66313707,51.40699842,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991212,true,2009-01-01 12:00:02.500,-2.66313656,51.40699831,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991213,true,2009-01-01 12:00:02.520,-2.66313571,51.4069983,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991214,true,2009-01-01 12:00:02.540,-2.66313482,51.40699831,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991215,true,2009-01-01 12:00:02.560,-2.66313403,51.40699831,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991216,true,2009-01-01 12:00:02.580,-2.66313298,51.40699839,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991217,true,2009-01-01 12:00:02.600,-2.66313158,51.40699856,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991218,true,2009-01-01 12:00:02.620,-2.66313016,51.40699867,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991219,true,2009-01-01 12:00:02.640,-2.66312885,51.40699876,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991220,true,2009-01-01 12:00:02.660,-2.66312765,51.40699884,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991221,true,2009-01-01 12:00:02.680,-2.66312628,51.40699898,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991222,true,2009-01-01 12:00:02.700,-2.66312489,51.40699908,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991223,true,2009-01-01 12:00:02.720,-2.66312366,51.40699912,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991224,true,2009-01-01 12:00:02.740,-2.66312243,51.4069992,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991225,true,2009-01-01 12:00:02.760,-2.66312098,51.40699937,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991226,true,2009-01-01 12:00:02.780,-2.66311948,51.40699952,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991227,true,2009-01-01 12:00:02.800,-2.66311809,51.40699958,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991228,true,2009-01-01 12:00:02.820,-2.66311653,51.40699962,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991229,true,2009-01-01 12:00:02.840,-2.66311501,51.40699968,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991230,true,2009-01-01 12:00:02.860,-2.66311384,51.40699967,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991231,true,2009-01-01 12:00:02.880,-2.66311294,51.40699954,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991232,true,2009-01-01 12:00:02.900,-2.66311193,51.40699939,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991233,true,2009-01-01 12:00:02.920,-2.66311035,51.40699943,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991234,true,2009-01-01 12:00:02.940,-2.66310855,51.40699953,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991235,true,2009-01-01 12:00:02.960,-2.6631072,51.40699946,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991236,true,2009-01-01 12:00:02.980,-2.66310629,51.40699923,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991237,true,2009-01-01 12:00:03.000,-2.66310525,51.40699905,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991238,true,2009-01-01 12:00:03.020,-2.66310403,51.40699894,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991239,true,2009-01-01 12:00:03.040,-2.66310301,51.40699873,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991240,true,2009-01-01 12:00:03.060,-2.66310223,51.40699839,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991241,true,2009-01-01 12:00:03.080,-2.6631013,51.40699805,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991242,true,2009-01-01 12:00:03.100,-2.66310012,51.40699777,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991243,true,2009-01-01 12:00:03.120,-2.66309892,51.40699753,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991244,true,2009-01-01 12:00:03.140,-2.66309803,51.40699722,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991245,true,2009-01-01 12:00:03.160,-2.66309726,51.40699689,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991246,true,2009-01-01 12:00:03.180,-2.66309637,51.40699663,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991247,true,2009-01-01 12:00:03.200,-2.66309523,51.40699644,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991248,true,2009-01-01 12:00:03.220,-2.66309425,51.40699611,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991249,true,2009-01-01 12:00:03.240,-2.66309362,51.40699562,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991250,true,2009-01-01 12:00:03.260,-2.66309298,51.40699509,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991251,true,2009-01-01 12:00:03.280,-2.66309214,51.40699465,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991252,true,2009-01-01 12:00:03.300,-2.66309156,51.40699423,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991253,true,2009-01-01 12:00:03.320,-2.66309108,51.40699381,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991254,true,2009-01-01 12:00:03.340,-2.6630904,51.40699337,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991255,true,2009-01-01 12:00:03.360,-2.66308942,51.40699295,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991256,true,2009-01-01 12:00:03.380,-2.66308826,51.40699256,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991257,true,2009-01-01 12:00:03.400,-2.66308757,51.40699209,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991258,true,2009-01-01 12:00:03.420,-2.66308733,51.4069915,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991259,true,2009-01-01 12:00:03.440,-2.66308707,51.40699094,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991260,true,2009-01-01 12:00:03.460,-2.6630864,51.40699052,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991261,true,2009-01-01 12:00:03.480,-2.66308534,51.40699019,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991262,true,2009-01-01 12:00:03.500,-2.66308471,51.40698975,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991263,true,2009-01-01 12:00:03.520,-2.66308456,51.40698917,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991264,true,2009-01-01 12:00:03.540,-2.66308433,51.40698858,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991265,true,2009-01-01 12:00:03.560,-2.66308358,51.40698809,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991266,true,2009-01-01 12:00:03.580,-2.66308287,51.4069876,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991267,true,2009-01-01 12:00:03.600,-2.66308254,51.40698702,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991268,true,2009-01-01 12:00:03.620,-2.66308214,51.40698642,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991269,true,2009-01-01 12:00:03.640,-2.66308166,51.40698592,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991270,true,2009-01-01 12:00:03.660,-2.66308118,51.40698547,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991271,true,2009-01-01 12:00:03.680,-2.66308101,51.40698496,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991272,true,2009-01-01 12:00:03.700,-2.66308112,51.40698432,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991273,true,2009-01-01 12:00:03.720,-2.66308115,51.40698364,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991274,true,2009-01-01 12:00:03.740,-2.66308064,51.40698307,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991275,true,2009-01-01 12:00:03.760,-2.66307981,51.40698255,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991276,true,2009-01-01 12:00:03.780,-2.66307929,51.40698201,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991277,true,2009-01-01 12:00:03.800,-2.66307925,51.40698144,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991278,true,2009-01-01 12:00:03.820,-2.66307915,51.40698092,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991279,true,2009-01-01 12:00:03.840,-2.66307873,51.40698041,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991280,true,2009-01-01 12:00:03.860,-2.66307809,51.40697983,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991281,true,2009-01-01 12:00:03.880,-2.66307744,51.40697926,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991282,true,2009-01-01 12:00:03.900,-2.66307664,51.4069787,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991283,true,2009-01-01 12:00:03.920,-2.66307609,51.4069781,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991284,true,2009-01-01 12:00:03.940,-2.66307567,51.40697745,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991285,true,2009-01-01 12:00:03.960,-2.66307524,51.40697683,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991286,true,2009-01-01 12:00:03.980,-2.66307498,51.40697626,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991287,true,2009-01-01 12:00:04.000,-2.66307486,51.40697569,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991288,true,2009-01-01 12:00:04.020,-2.66307469,51.40697513,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991289,true,2009-01-01 12:00:04.040,-2.66307447,51.40697452,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991290,true,2009-01-01 12:00:04.060,-2.66307426,51.40697389,"2D videogrammetry data","gps","Myotis daubentoni","84","84","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991291,true,2009-01-01 12:00:00.000,-2.66308386,51.40694679,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991292,true,2009-01-01 12:00:00.020,-2.6630843,51.40694621,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991293,true,2009-01-01 12:00:00.040,-2.66308483,51.40694565,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991294,true,2009-01-01 12:00:00.060,-2.66308539,51.40694511,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991295,true,2009-01-01 12:00:00.080,-2.66308585,51.40694458,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991296,true,2009-01-01 12:00:00.100,-2.66308632,51.40694404,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991297,true,2009-01-01 12:00:00.120,-2.66308652,51.40694344,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991298,true,2009-01-01 12:00:00.140,-2.66308672,51.40694283,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991299,true,2009-01-01 12:00:00.160,-2.66308708,51.40694223,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991300,true,2009-01-01 12:00:00.180,-2.66308743,51.4069416,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991301,true,2009-01-01 12:00:00.200,-2.66308778,51.40694098,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991302,true,2009-01-01 12:00:00.220,-2.66308814,51.40694036,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991303,true,2009-01-01 12:00:00.240,-2.66308847,51.40693977,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991304,true,2009-01-01 12:00:00.260,-2.66308877,51.4069392,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991305,true,2009-01-01 12:00:00.280,-2.66308904,51.40693864,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991306,true,2009-01-01 12:00:00.300,-2.66308934,51.40693807,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991307,true,2009-01-01 12:00:00.320,-2.66308955,51.40693748,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991308,true,2009-01-01 12:00:00.340,-2.66308987,51.4069369,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991309,true,2009-01-01 12:00:00.360,-2.66309045,51.40693634,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991310,true,2009-01-01 12:00:00.380,-2.66309102,51.40693577,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991311,true,2009-01-01 12:00:00.400,-2.66309166,51.40693519,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991312,true,2009-01-01 12:00:00.420,-2.66309211,51.40693458,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991313,true,2009-01-01 12:00:00.440,-2.66309223,51.40693398,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991314,true,2009-01-01 12:00:00.460,-2.66309217,51.4069334,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991315,true,2009-01-01 12:00:00.480,-2.66309229,51.40693285,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991316,true,2009-01-01 12:00:00.500,-2.6630924,51.4069323,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991317,true,2009-01-01 12:00:00.520,-2.66309252,51.40693175,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991318,true,2009-01-01 12:00:00.540,-2.66309272,51.40693118,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991319,true,2009-01-01 12:00:00.560,-2.66309293,51.40693062,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991320,true,2009-01-01 12:00:00.580,-2.66309289,51.40693003,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991321,true,2009-01-01 12:00:00.600,-2.66309274,51.40692944,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991322,true,2009-01-01 12:00:00.620,-2.66309261,51.40692884,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991323,true,2009-01-01 12:00:00.640,-2.66309249,51.40692825,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991324,true,2009-01-01 12:00:00.660,-2.66309234,51.40692766,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991325,true,2009-01-01 12:00:00.680,-2.66309287,51.40692704,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991326,true,2009-01-01 12:00:00.700,-2.6630937,51.40692646,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991327,true,2009-01-01 12:00:00.720,-2.6630947,51.40692593,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991328,true,2009-01-01 12:00:00.740,-2.6630956,51.40692541,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991329,true,2009-01-01 12:00:00.760,-2.66309651,51.40692489,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991330,true,2009-01-01 12:00:00.780,-2.66309701,51.40692435,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991331,true,2009-01-01 12:00:00.800,-2.66309752,51.4069238,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991332,true,2009-01-01 12:00:00.820,-2.66309788,51.40692328,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991333,true,2009-01-01 12:00:00.840,-2.66309825,51.40692276,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991334,true,2009-01-01 12:00:00.860,-2.66309829,51.40692215,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991335,true,2009-01-01 12:00:00.880,-2.66309809,51.40692151,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991336,true,2009-01-01 12:00:00.900,-2.6630979,51.40692087,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
